lon,lat,ken,address,H27,H28,H29,H28D,H29F
139.618808888889,35.8915880555556,埼玉,さいたま市中央区本町東６−５−９,214000,217000,221000,1.4018691588785,1.84331797235023
139.618811944444,35.9037030555556,埼玉,さいたま市大宮区桜木町１丁目１１番４外,970000,1000000,1040000,3.09278350515464,4
139.619246944444,35.9079861111111,埼玉,さいたま市大宮区桜木町２丁目３９７番３外,545000,560000,577000,2.75229357798165,3.03571428571429
139.619621111111,35.9235988888889,埼玉,さいたま市北区東大成町１丁目９９番２,192000,195000,198000,1.5625,1.53846153846154
139.62007,35.9729680555556,埼玉,上尾市原市北１丁目２２番２,103000,103000,103000,0,0
139.620511944444,35.9061608333333,埼玉,さいたま市大宮区桜木町２丁目１５５番外,0,1450000,1520000,Nan,4.82758620689655
139.621106111111,35.904815,埼玉,さいたま市大宮区桜木町１丁目８番１,2330000,2450000,2610000,5.15021459227468,6.53061224489796
139.621128888889,35.7728661111111,埼玉,和光市白子１−１６−２,199000,201000,203000,1.00502512562814,0.99502487562189
139.621186944444,35.93705,埼玉,さいたま市北区宮原町１丁目４２２番３,173000,176000,178000,1.73410404624277,1.13636363636364
139.621216944444,35.8819880555556,埼玉,さいたま市中央区本町西１−１３−１２,243000,248000,253000,2.05761316872428,2.01612903225806
139.621225,35.7917130555556,埼玉,和光市下新倉３−４−７９,206000,208000,210000,0.970873786407767,0.961538461538462
139.621276944444,35.916905,埼玉,さいたま市大宮区土手町１丁目２３９番３,228000,234000,239000,2.63157894736842,2.13675213675214
139.621303888889,36.0015511111111,埼玉,北足立郡伊奈町大字小室字久保９６７４番２外,82700,84300,85600,1.93470374848851,1.54211150652432
139.6215,35.86378,埼玉,さいたま市桜区中島３−１２−２１,171000,171000,172000,0,0.584795321637427
139.621718055556,36.1202230555556,埼玉,加須市久下５丁目２１番８外,45200,44700,44300,-1.10619469026549,-0.894854586129754
139.622578888889,35.9535811111111,埼玉,さいたま市北区今羽町２５０番１０,98000,98000,98000,0,0
139.622993888889,35.8807819444444,埼玉,さいたま市中央区本町東２−９−１５,268000,273000,280000,1.86567164179104,2.56410256410256
139.623073055556,35.9196219444444,埼玉,さいたま市北区東大成町１丁目４８０番１,244000,246000,248000,0.819672131147541,0.813008130081301
139.62341,35.9428688888889,埼玉,さいたま市北区本郷町６６６番１,146000,149000,151000,2.05479452054794,1.34228187919463
139.623566944444,35.7932219444444,埼玉,和光市新倉３−２−６,190000,192000,193000,1.05263157894737,0.520833333333333
139.62383,35.8438869444444,埼玉,さいたま市桜区田島８−１４−２４,148000,148000,149000,0,0.675675675675676
139.624261944444,35.9009680555556,埼玉,さいたま市中央区上落合９−１０−２０,306000,313000,320000,2.2875816993464,2.23642172523962
139.624343055556,35.9618730555556,埼玉,上尾市大字原市字四番耕地６４３番３６,106000,106000,106000,0,0
139.624473888889,35.909545,埼玉,さいたま市大宮区宮町４丁目２番,421000,433000,446000,2.85035629453682,3.00230946882217
139.624541111111,36.1195169444444,埼玉,加須市南篠崎２丁目７番１９,39800,39400,39100,-1.00502512562814,-0.761421319796954
139.625288888889,35.9133188888889,埼玉,さいたま市大宮区土手町２丁目１番３,396000,405000,415000,2.27272727272727,2.46913580246914
139.625398888889,35.8980738888889,埼玉,さいたま市中央区上落合７−６−４８,311000,318000,327000,2.2508038585209,2.83018867924528
139.626183888889,35.9048811111111,埼玉,さいたま市大宮区仲町１丁目７７番１,1140000,1180000,1220000,3.50877192982456,3.38983050847458
139.626463888889,35.8746888888889,埼玉,さいたま市中央区鈴谷７−１０−５,231000,235000,241000,1.73160173160173,2.5531914893617
139.626833055556,35.9056711111111,埼玉,さいたま市大宮区仲町１丁目３７番１外,1510000,1590000,1680000,5.29801324503311,5.66037735849057
139.626928055556,35.8675716666667,埼玉,さいたま市中央区鈴谷３−２−１２,0,252000,257000,Nan,1.98412698412698
139.627193055556,35.8959061111111,埼玉,さいたま市中央区上落合５−９−２０,262000,267000,272000,1.90839694656489,1.87265917602996
139.627298888889,35.9188280555556,埼玉,さいたま市大宮区高鼻町３丁目１３９番３,298000,305000,310000,2.3489932885906,1.63934426229508
139.62731,35.8368,埼玉,さいたま市南区松本１−１０−６,140000,140000,140000,0,0
139.627393888889,35.8830369444444,埼玉,さいたま市中央区下落合６−１１−１３,249000,255000,260000,2.40963855421687,1.96078431372549
139.628036111111,35.8868519444444,埼玉,さいたま市中央区下落合４−３−１０,250000,255000,258000,2,1.17647058823529
139.628176111111,35.906255,埼玉,さいたま市大宮区仲町２丁目４番外,871000,901000,940000,3.4443168771527,4.32852386237514
139.628263888889,35.9101811111111,埼玉,さいたま市大宮区宮町２丁目７９番７,528000,539000,553000,2.08333333333333,2.5974025974026
139.628526111111,35.90877,埼玉,さいたま市大宮区大門町３丁目１９０番,537000,553000,569000,2.97951582867784,2.89330922242315
139.628968888889,35.8681102777778,埼玉,さいたま市中央区鈴谷２丁目７４４番１外,0,0,314000,Nan,Nan
139.629179444444,35.93472,埼玉,さいたま市北区土呂町１丁目３９番１０,231000,236000,240000,2.16450216450216,1.69491525423729
139.629658055556,35.9055219444444,埼玉,さいたま市大宮区仲町３丁目８９番２外,352000,359000,368000,1.98863636363636,2.50696378830084
139.62985,35.8490669444444,埼玉,さいたま市桜区田島４−１８−３７,202000,205000,207000,1.48514851485149,0.975609756097561
139.630229722222,35.9074519444444,埼玉,さいたま市大宮区大門町３丁目５９番１,892000,919000,947000,3.02690582959641,3.04678998911861
139.630823055556,35.9317838888889,埼玉,さいたま市北区土呂町１丁目１２番４,293000,299000,306000,2.04778156996587,2.34113712374582
139.631928055556,35.992335,埼玉,北足立郡伊奈町大字小室字田妻６２８１番１４外,67500,67500,67200,0,-0.444444444444444
139.632488055556,35.9077680555556,埼玉,さいたま市大宮区東町２丁目１６番１外,427000,436000,444000,2.10772833723653,1.8348623853211
139.632891111111,36.1093169444444,埼玉,加須市花崎１丁目２０番１,58100,58000,58000,-0.172117039586919,0
139.632903055556,35.789825,埼玉,和光市白子３−２２−２９,199000,201000,202000,1.00502512562814,0.497512437810945
139.633005,35.9040119444444,埼玉,さいたま市大宮区浅間町１丁目１３７番４,314000,323000,332000,2.86624203821656,2.78637770897833
139.633041944444,35.927005,埼玉,さいたま市北区盆栽町２６５番３,294000,300000,306000,2.04081632653061,2
139.63312,35.9617980555556,埼玉,上尾市大字瓦葺字西原１２４６番２１,94200,94200,94200,0,0
139.633911944444,35.8570688888889,埼玉,さいたま市桜区西堀２−６−６,206000,209000,212000,1.45631067961165,1.43540669856459
139.634413055556,36.0133530555556,埼玉,蓮田市大字閏戸字栗崎３８６４番５,22900,22800,22700,-0.436681222707424,-0.43859649122807
139.634766111111,36.1078988888889,埼玉,加須市花崎１丁目２６番１０,55000,54800,54700,-0.363636363636364,-0.182481751824818
139.634813055556,35.8817088888889,埼玉,さいたま市中央区下落合２−４−１６,280000,286000,290000,2.14285714285714,1.3986013986014
139.63482,35.9001838888889,埼玉,さいたま市大宮区吉敷町３丁目１５１番２外,0,295000,302000,Nan,2.3728813559322
139.635536111111,35.8738330555556,埼玉,さいたま市中央区新中里１−１０−１５,254000,259000,263000,1.96850393700787,1.54440154440154
139.635763055556,35.838675,埼玉,さいたま市南区四谷１−１０−１５,204000,207000,210000,1.47058823529412,1.44927536231884
139.635966111111,35.9341088888889,埼玉,さいたま市北区土呂町２丁目７５番５,199000,202000,205000,1.50753768844221,1.48514851485149
139.636005,35.8473919444444,埼玉,さいたま市南区鹿手袋７−３−１２,0,253000,260000,Nan,2.76679841897233
139.636431111111,36.1534411111111,埼玉,加須市上樋遣川字稲荷台５２８７番９内,11100,11000,10900,-0.900900900900901,-0.909090909090909
139.637093888889,35.9145880555556,埼玉,さいたま市大宮区堀の内町３丁目２０５番２,237000,242000,246000,2.10970464135021,1.65289256198347
139.637238055556,35.9047461111111,埼玉,さいたま市大宮区天沼町１丁目２５７番４,0,259000,266000,Nan,2.7027027027027
139.637301944444,35.9214083333333,埼玉,さいたま市大宮区寿能町２丁目１４９番２,0,223000,226000,Nan,1.34529147982063
139.637401944444,35.8856761111111,埼玉,さいたま市浦和区上木崎１−１１−３,311000,321000,330000,3.21543408360129,2.80373831775701
139.637486111111,35.8303388888889,埼玉,戸田市美女木１丁目２８番１１,174000,175000,176000,0.574712643678161,0.571428571428571
139.637866944444,35.8638819444444,埼玉,さいたま市中央区大戸３−１２−１７,261000,267000,272000,2.29885057471264,1.87265917602996
139.637893888889,35.8246280555556,埼玉,戸田市美女木７丁目５番２２,151000,151000,151000,0,0
139.638258055556,35.9491088888889,埼玉,さいたま市見沼区東大宮４丁目９番３,276000,277000,279000,0.36231884057971,0.72202166064982
139.639123055556,35.9585227777778,埼玉,上尾市大字瓦葺字西谷古溜２６７０番２０,0,105000,105000,Nan,0
139.639378888889,35.9746419444444,埼玉,北足立郡伊奈町栄２丁目４１番６,94900,95700,95700,0.842992623814541,0
139.639725,35.885895,埼玉,さいたま市浦和区上木崎２−２−２,328000,334000,344000,1.82926829268293,2.9940119760479
139.640016944444,35.8484041666667,埼玉,さいたま市南区鹿手袋４−９−５,254000,264000,274000,3.93700787401575,3.78787878787879
139.640208055556,35.9530461111111,埼玉,さいたま市見沼区東大宮４丁目７０番１２,166000,168000,170000,1.20481927710843,1.19047619047619
139.64067,35.8869430555556,埼玉,さいたま市浦和区上木崎２−１３−１５,296000,305000,314000,3.04054054054054,2.95081967213115
139.640973888889,35.8913169444444,埼玉,さいたま市大宮区北袋町１丁目２７９番３,0,0,256000,Nan,Nan
139.641046111111,35.8678638888889,埼玉,さいたま市中央区大戸４−７−１２,301000,308000,316000,2.32558139534884,2.5974025974026
139.641413888889,35.9069288888889,埼玉,さいたま市大宮区天沼町１丁目４０８番２,215000,219000,222000,1.86046511627907,1.36986301369863
139.641848888889,35.9423080555556,埼玉,さいたま市見沼区東大宮１丁目３１番４,144000,146000,147000,1.38888888888889,0.684931506849315
139.643491111111,35.8822419444444,埼玉,さいたま市浦和区針ヶ谷２−１３−１２,262000,267000,272000,1.90839694656489,1.87265917602996
139.643498888889,35.8583869444444,埼玉,さいたま市浦和区高砂４−１９−８,308000,316000,324000,2.5974025974026,2.53164556962025
139.643603888889,35.8782252777778,埼玉,さいたま市浦和区針ヶ谷１−７−１７,0,288000,293000,Nan,1.73611111111111
139.643633888889,35.8946311111111,埼玉,さいたま市大宮区北袋町２丁目１７２番１,214000,219000,223000,2.33644859813084,1.82648401826484
139.64416,35.8327361111111,埼玉,さいたま市南区内谷５−５−２５,199000,202000,205000,1.50753768844221,1.48514851485149
139.644313888889,35.8640438888889,埼玉,さいたま市浦和区常盤７−１６−１７,320000,327000,335000,2.1875,2.44648318042813
139.644738055556,35.9818938888889,埼玉,蓮田市綾瀬９−３,103000,103000,103000,0,0
139.644998055556,35.8715838888889,埼玉,さいたま市浦和区北浦和４−３−１６,496000,510000,527000,2.82258064516129,3.33333333333333
139.645296111111,35.8526030555556,埼玉,さいたま市南区別所３−２３−１２,315000,324000,332000,2.85714285714286,2.46913580246914
139.645988888889,35.957465,埼玉,上尾市大字瓦葺字稲荷八ツ山２１３１番５,105000,105000,105000,0,0
139.646043888889,35.8238830555556,埼玉,戸田市美女木４丁目１１番８外,165000,165000,165000,0,0
139.646106111111,35.8057280555556,埼玉,戸田市笹目８丁目１１番１４,137000,137000,137000,0,0
139.646128888889,35.8681911111111,埼玉,さいたま市浦和区常盤９−５−６,331000,339000,348000,2.41691842900302,2.65486725663717
139.647159444444,35.8750894444444,埼玉,さいたま市浦和区北浦和１−５−１２,323000,330000,336000,2.1671826625387,1.81818181818182
139.647436111111,35.87238,埼玉,さいたま市浦和区北浦和１−１−７,497000,511000,529000,2.8169014084507,3.52250489236791
139.648006111111,35.9147819444444,埼玉,さいたま市見沼区大字南中丸字高井１１９番３,112000,112000,112000,0,0
139.648221111111,35.8608638888889,埼玉,さいたま市浦和区仲町３−８−１０,315000,326000,337000,3.49206349206349,3.37423312883436
139.648325,35.8537608333333,埼玉,さいたま市南区別所１−５−７,0,320000,330000,Nan,3.125
139.648436944444,35.8741430555556,埼玉,さいたま市浦和区北浦和１−１０−５,328000,338000,348000,3.04878048780488,2.9585798816568
139.648918888889,35.8826680555556,埼玉,さいたま市浦和区領家７−１４−３,0,249000,253000,Nan,1.60642570281124
139.649493055556,35.8345702777778,埼玉,さいたま市南区内谷７−６−２２,0,214000,217000,Nan,1.4018691588785
139.650218888889,35.9586219444444,埼玉,さいたま市見沼区丸ケ崎町４７番５,121000,121000,121000,0,0
139.650318055556,36.1933569444444,埼玉,加須市麦倉字本村１８３番３,16300,15900,15700,-2.45398773006135,-1.25786163522013
139.65091,35.8580011111111,埼玉,さいたま市浦和区仲町２−１６−４,399000,413000,429000,3.50877192982456,3.87409200968523
139.650916944444,35.8565480555556,埼玉,さいたま市浦和区高砂３−１０−４,499000,515000,533000,3.2064128256513,3.49514563106796
139.651998055556,36.0050219444444,埼玉,蓮田市西新宿３丁目１１５番６,74200,73900,73700,-0.404312668463612,-0.27063599458728
139.652051944444,35.8197519444444,埼玉,戸田市笹目４丁目３番２２,195000,196000,197000,0.512820512820513,0.510204081632653
139.652198888889,35.8641969444444,埼玉,さいたま市浦和区常盤２−９−１０,310000,321000,333000,3.54838709677419,3.73831775700935
139.65256,36.0215461111111,埼玉,白岡市西７丁目１番１４外,81000,80800,80600,-0.246913580246914,-0.247524752475248
139.652575,35.9240488888889,埼玉,さいたま市見沼区大和田町１丁目１２３０番７４,128000,128000,128000,0,0
139.653166944444,36.0918688888889,埼玉,久喜市葛梅２丁目１２番１０,55000,54800,54600,-0.363636363636364,-0.364963503649635
139.653436111111,35.81247,埼玉,戸田市笹目南町２０−６,0,192000,193000,Nan,0.520833333333333
139.653526944444,35.8585580555556,埼玉,さいたま市浦和区高砂２−１１−１３,930000,969000,1020000,4.19354838709678,5.26315789473684
139.653543055556,35.8860980555556,埼玉,さいたま市浦和区皇山町１７−１３,211000,215000,218000,1.8957345971564,1.3953488372093
139.653581111111,35.9386569444444,埼玉,さいたま市見沼区堀崎町４９８番３外,98000,98000,98000,0,0
139.653868888889,35.8566858333333,埼玉,さいたま市浦和区高砂２−２−６,0,0,880000,Nan,Nan
139.653943055556,35.8712588888889,埼玉,さいたま市浦和区元町１−１７−８,297000,304000,310000,2.35690235690236,1.97368421052632
139.654323888889,35.876895,埼玉,さいたま市浦和区領家２−７−１６,245000,249000,253000,1.63265306122449,1.60642570281124
139.65448,35.974795,埼玉,蓮田市蓮田１丁目２３５番,107000,107000,107000,0,0
139.654493888889,35.8821488888889,埼玉,さいたま市浦和区領家４−１３−６,0,0,220000,Nan,Nan
139.654638888889,35.8574188888889,埼玉,さいたま市浦和区高砂２−１−２３,988000,1030000,1090000,4.25101214574899,5.8252427184466
139.654711944444,35.9869919444444,埼玉,蓮田市上２−１１−４,102000,102000,102000,0,0
139.654818055556,36.0073138888889,埼玉,蓮田市西新宿６丁目１０番,82500,82400,82300,-0.121212121212121,-0.121359223300971
139.654923055556,35.860095,埼玉,さいたま市浦和区仲町１−６−１,547000,573000,610000,4.75319926873857,6.45724258289703
139.654948888889,36.0300052777778,埼玉,白岡市篠津字宿１８３１番６外,0,0,65700,Nan,Nan
139.65518,35.8495019444444,埼玉,さいたま市南区白幡２−７−１１,287000,294000,301000,2.4390243902439,2.38095238095238
139.65518,36.0126469444444,埼玉,白岡市西１丁目１０番１,73100,72900,72500,-0.27359781121751,-0.548696844993141
139.655448888889,36.106355,埼玉,加須市鳩山町１２番１１,39100,38600,38200,-1.27877237851662,-1.03626943005181
139.656046388889,35.9788294444444,埼玉,蓮田市東５−７−１４,118000,119000,120000,0.847457627118644,0.840336134453782
139.656665,35.94916,埼玉,さいたま市見沼区春岡３丁目３１番５,101000,101000,101000,0,0
139.656916111111,35.9956130555555,埼玉,蓮田市椿山３−１６−４,91500,90100,89200,-1.53005464480874,-0.99889012208657
139.6572,35.8612969444444,埼玉,さいたま市浦和区東仲町１７−３,341000,355000,368000,4.10557184750733,3.66197183098592
139.657996111111,35.8341630555556,埼玉,さいたま市南区辻６−２−２３,231000,235000,239000,1.73160173160173,1.70212765957447
139.658265,35.9067561111111,埼玉,さいたま市見沼区大字東新井字海老沼中７４３番２外,118000,118000,118000,0,0
139.658351111111,35.9200536111111,埼玉,さいたま市見沼区大字南中丸字南五反田１１１７番３５,117000,117000,117000,0,0
139.658676944444,35.899095,埼玉,さいたま市見沼区大字中川字寺前３３９番２２,101000,101000,101000,0,0
139.658831111111,36.0731,埼玉,久喜市上町２１−１７,67500,67500,67500,0,0
139.658913888889,35.8888986111111,埼玉,さいたま市浦和区木崎４−４−６,0,165000,168000,Nan,1.81818181818182
139.659146111111,35.9259788888889,埼玉,さいたま市見沼区大字蓮沼字中田２９５番１,113000,113000,113000,0,0
139.659511111111,35.86867,埼玉,さいたま市浦和区本太５−３９−２６,235000,241000,247000,2.5531914893617,2.4896265560166
139.659568055556,36.0967030555555,埼玉,久喜市鷲宮中央１−１７−３２,56500,56300,56000,-0.353982300884956,-0.532859680284192
139.659781944444,35.8231769444444,埼玉,戸田市大字新曽字芦原２２６６番５,246000,250000,254000,1.6260162601626,1.6
139.65995,35.8154569444444,埼玉,戸田市大字新曽字芦原２３４８番３,200000,201000,202000,0.5,0.497512437810945
139.660195,35.9776888888889,埼玉,蓮田市馬込２丁目２０６番外,0,103000,103000,Nan,0
139.660478055556,35.8534569444444,埼玉,さいたま市浦和区岸町３−１−１９,388000,400000,416000,3.09278350515464,4
139.661526944444,35.8465761111111,埼玉,さいたま市南区神明１−６−１５,299000,307000,316000,2.67558528428094,2.93159609120521
139.662236111111,35.8842325,埼玉,さいたま市浦和区木崎１−１２−３,0,156000,158000,Nan,1.28205128205128
139.662265,35.8560788888889,埼玉,さいたま市浦和区前地２−１３−２１,320000,331000,343000,3.4375,3.62537764350453
139.662676111111,35.9783038888889,埼玉,蓮田市桜台２−７−８,101000,101000,101000,0,0
139.662711944444,35.8627511111111,埼玉,さいたま市浦和区本太１−１８−２１,283000,290000,299000,2.47349823321555,3.10344827586207
139.662968888889,36.0129011111111,埼玉,白岡市小久喜字西山２６番２５外,97700,97700,97700,0,0
139.663358055556,36.0977580555556,埼玉,久喜市鷲宮５−７−２０,51500,51300,51100,-0.388349514563107,-0.389863547758285
139.663673888889,35.8384069444444,埼玉,さいたま市南区辻１−３０−５,240000,245000,249000,2.08333333333333,1.63265306122449
139.663705,35.9966069444444,埼玉,蓮田市大字黒浜字椿山２７９８番７９,0,67200,67000,Nan,-0.297619047619048
139.664083055556,35.8268261111111,埼玉,戸田市大字新曽字稲荷１４９０番４,232000,233000,238000,0.431034482758621,2.14592274678112
139.664106944444,35.8740769444444,埼玉,さいたま市浦和区瀬ケ崎５−２２−４,162000,164000,165000,1.23456790123457,0.609756097560976
139.664643055556,36.1425030555556,埼玉,加須市北下新井字本田９８１番３,13600,13400,13300,-1.47058823529412,-0.746268656716418
139.665041111111,36.0165111111111,埼玉,白岡市小久喜字相野谷１０７０番６,112000,113000,114000,0.892857142857143,0.884955752212389
139.665111111111,35.9249377777778,埼玉,さいたま市見沼区大字蓮沼字丸山１５１６番１３,0,102000,102000,Nan,0
139.665806944444,35.9432980555556,埼玉,さいたま市見沼区大字小深作字小深作前４６６番２５,106000,106000,106000,0,0
139.665978055556,35.8521330555556,埼玉,さいたま市浦和区東岸町１８−１８,287000,291000,295000,1.39372822299652,1.3745704467354
139.666271111111,35.82481,埼玉,蕨市錦町４−８−２６,215000,217000,218000,0.930232558139535,0.460829493087558
139.666413888889,35.95399,埼玉,さいたま市見沼区深作３丁目３９番９,100000,100000,100000,0,0
139.666530277778,36.0669097222222,埼玉,久喜市本町３−１６−１１,94500,94500,94500,0,0
139.66684,35.8819811111111,埼玉,さいたま市浦和区大東３−３２−９,168000,169000,170000,0.595238095238095,0.591715976331361
139.666913055556,35.8691419444444,埼玉,さいたま市緑区原山２−１２−４,210000,215000,220000,2.38095238095238,2.32558139534884
139.666915,35.9877361111111,埼玉,蓮田市大字黒浜字宿浦１７０９番５外,82600,82600,82600,0,0
139.666963888889,35.8085111111111,埼玉,戸田市新曽南２−４−１７,212000,215000,218000,1.41509433962264,1.3953488372093
139.66854,35.933915,埼玉,さいたま市見沼区大字風渡野字往還下西３０３番１０,119000,119000,119000,0,0
139.668546111111,35.9213930555556,埼玉,さいたま市見沼区大字大谷字稲荷東２１３番４２,105000,105000,105000,0,0
139.668836944444,35.9502588888889,埼玉,さいたま市見沼区深作１丁目２７番６外,98500,98500,98500,0,0
139.669033888889,36.00624,埼玉,白岡市小久喜字沖山２５７番３外,77800,77800,77800,0,0
139.6692,35.8464288888889,埼玉,さいたま市南区南本町１−２−１３,531000,546000,562000,2.82485875706215,2.93040293040293
139.669411111111,36.0372669444444,埼玉,白岡市新白岡８丁目３番１４,104000,105000,106000,0.961538461538462,0.952380952380952
139.6703,36.0883711111111,埼玉,久喜市鷲宮字上手５２１番４外,25600,25600,25500,0,-0.390625
139.670901944444,36.0761861111111,埼玉,久喜市久喜北２−１６−１３,85700,85700,85700,0,0
139.670938055556,36.0542669444444,埼玉,久喜市北青柳字本村４４３番４外,25800,25600,25500,-0.775193798449612,-0.390625
139.671186111111,35.84821,埼玉,さいたま市南区南浦和２−４０−２,483000,499000,517000,3.31262939958592,3.60721442885772
139.671225,36.0979430555556,埼玉,久喜市鷲宮６−２３−１０,47700,47400,47200,-0.628930817610063,-0.421940928270042
139.671343055556,35.8107811111111,埼玉,戸田市本町３−１４−７,0,245000,251000,Nan,2.44897959183673
139.671448888889,36.06594,埼玉,久喜市久喜中央３−６−２５,110000,110000,111000,0,0.909090909090909
139.671528888889,36.0002380555556,埼玉,蓮田市大字黒浜字桜ケ丘３４１７番３外,40800,41100,42000,0.735294117647059,2.18978102189781
139.672448055556,36.0629030555556,埼玉,久喜市南１−８−６,109000,110000,111000,0.91743119266055,0.909090909090909
139.672721111111,35.8394719444444,埼玉,さいたま市南区文蔵３−３４−１６,239000,244000,249000,2.09205020920502,2.04918032786885
139.672891944444,35.8635875,埼玉,さいたま市緑区太田窪３−２−１６,0,219000,221000,Nan,0.91324200913242
139.673488055556,35.8760819444444,埼玉,さいたま市緑区道祖土４−２７−２,155000,157000,160000,1.29032258064516,1.91082802547771
139.673496944444,35.8591711111111,埼玉,さいたま市南区太田窪４−８−５,196000,199000,202000,1.53061224489796,1.50753768844221
139.673563055556,35.8908588888889,埼玉,さいたま市緑区大字三室字大古里６３６番２５,137000,137000,137000,0,0
139.674548055556,35.8501280555555,埼玉,さいたま市南区南浦和３−１３−１３,297000,306000,315000,3.03030303030303,2.94117647058823
139.675173888889,35.8170438888889,埼玉,戸田市上戸田４−１２−７,256000,259000,263000,1.171875,1.54440154440154
139.675363055556,35.8816980555556,埼玉,さいたま市緑区大字三室字西宿１３５６番４,145000,145000,146000,0,0.689655172413793
139.675636111111,35.8159980555556,埼玉,戸田市上戸田３−２６−２１,270000,274000,278000,1.48148148148148,1.45985401459854
139.675691111111,35.9494811111111,埼玉,さいたま市見沼区卸町１丁目３２番,62000,64000,65900,3.2258064516129,2.96875
139.675705,36.0660138888889,埼玉,久喜市久喜中央２−９−４５,189000,189000,189000,0,0
139.67593,36.0933330555556,埼玉,久喜市西大輪２丁目１番１１,77100,77000,76500,-0.12970168612192,-0.649350649350649
139.676375,35.8494438888889,埼玉,川口市大字小谷場字台１０４５番９,197000,200000,205000,1.52284263959391,2.5
139.676708611111,35.8683622222222,埼玉,さいたま市緑区原山４−２３−１２,162000,164000,168000,1.23456790123457,2.4390243902439
139.676981111111,35.8053319444444,埼玉,戸田市本町５−１１−３,249000,253000,259000,1.60642570281124,2.37154150197628
139.677058888889,36.0361411111111,埼玉,白岡市新白岡２丁目２０番６,97500,97500,97500,0,0
139.677723888889,36.0952769444444,埼玉,久喜市西大輪１丁目１１番３,68300,68300,68300,0,0
139.677843055556,35.8275611111111,埼玉,蕨市北町２−１９−１９,201000,203000,205000,0.99502487562189,0.985221674876847
139.678253888889,36.064165,埼玉,久喜市久喜東１−５−７,116000,117000,118000,0.862068965517241,0.854700854700855
139.67827,36.1684488888889,埼玉,加須市栄字六軒３７６番,0,0,16400,Nan,Nan
139.67828,35.8442819444444,埼玉,川口市大字小谷場字岡ノ下５２１番５,164000,164000,167000,0,1.82926829268293
139.679380833333,35.8158952777778,埼玉,戸田市上戸田２−３０−１４,236000,240000,246000,1.69491525423729,2.5
139.680383888889,36.0684061111111,埼玉,久喜市野久喜字丸島６３７番１０,0,110000,110000,Nan,0
139.680411111111,36.0647830555556,埼玉,久喜市久喜東３−１−７,118000,118000,119000,0,0.847457627118644
139.680681944444,35.8613419444444,埼玉,さいたま市南区大字大谷口字細野９９０番１４,179000,181000,184000,1.11731843575419,1.65745856353591
139.681288888889,36.1311166666667,埼玉,加須市北下新井字下堤外１８７８番３,0,0,33300,Nan,Nan
139.681436111111,35.8808488888889,埼玉,さいたま市緑区大字三室字南宿１５８９番１０,119000,119000,119000,0,0
139.681496944444,35.812055,埼玉,戸田市本町１−１０−１４,270000,274000,279000,1.48148148148148,1.82481751824818
139.682831944444,36.0574980555556,埼玉,久喜市久喜東４−６−１８,86400,86400,86600,0,0.231481481481481
139.683198888889,35.9116888888889,埼玉,さいたま市見沼区染谷１丁目２５０番,42600,42500,42400,-0.234741784037559,-0.235294117647059
139.683428055556,36.1206288888889,埼玉,久喜市佐間字陣屋々敷添５３７番,15200,15000,14900,-1.31578947368421,-0.666666666666667
139.683641111111,35.9520111111111,埼玉,さいたま市岩槻区西原５−１１２,97900,98200,100000,0.306435137895812,1.83299389002037
139.683848888889,35.945575,埼玉,さいたま市岩槻区並木１−９−８,77700,77700,79000,0,1.67310167310167
139.68387,35.8454438888889,埼玉,川口市大字芝字上谷沼６９９０番１５外,156000,156000,159000,0,1.92307692307692
139.684166944444,35.8507238888889,埼玉,さいたま市南区大字太田窪字不動入２２４４番４６,186000,187000,188000,0.537634408602151,0.53475935828877
139.684443888889,35.82469,埼玉,蕨市中央４−１０−１９,261000,263000,265000,0.766283524904214,0.760456273764259
139.684716111111,36.1813561111111,埼玉,加須市向古河字下悪戸２３８６番６外,19400,19100,18800,-1.54639175257732,-1.57068062827225
139.684728055556,35.8384319444444,埼玉,川口市芝塚原２−１８−２１,191000,191000,192000,0,0.523560209424084
139.685543888889,35.85783,埼玉,さいたま市南区大字大谷口字向原５０４７番,0,157000,158000,Nan,0.636942675159236
139.68639,35.8086338888889,埼玉,戸田市下前１−４−１１,216000,219000,222000,1.38888888888889,1.36986301369863
139.68649,35.8268661111111,埼玉,蕨市中央３−１８−１,340000,340000,340000,0,0
139.687198055556,35.8680138888889,埼玉,さいたま市緑区大字中尾字中丸３０６０番１,153000,153000,153000,0,0
139.688366111111,35.855005,埼玉,さいたま市南区大字太田窪字善前南３２１１番,160000,162000,164000,1.25,1.23456790123457
139.688533055556,35.8384488888889,埼玉,川口市大字芝字塚越田中４９８２番１,173000,173000,174000,0,0.578034682080925
139.689166111111,35.8132938888889,埼玉,戸田市中町１丁目３０番２３,0,213000,215000,Nan,0.938967136150235
139.689706111111,35.9567661111111,埼玉,さいたま市岩槻区西町４−５−３,0,100000,100000,Nan,0
139.689748888889,35.9418069444444,埼玉,さいたま市岩槻区加倉４−２２−４１,85300,85300,85300,0,0
139.690253055556,36.1399688888889,埼玉,加須市旗井２丁目３７番２１,46300,46300,46600,0,0.647948164146868
139.691176111111,36.1381888888889,埼玉,久喜市伊坂字町人新田６０６番,52200,52200,52400,0,0.383141762452107
139.691318055556,36.1439830555556,埼玉,加須市旗井１丁目１７番１１,39400,39400,39700,0,0.761421319796954
139.691767222222,35.8788127777778,埼玉,さいたま市緑区大字大間木字水深２３９番１内,154000,154000,156000,0,1.2987012987013
